"REF_DATE","GEO","DGUID","Rates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2012-02-29","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.24","","","","2"
"2012-03-07","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.24","","","","2"
"2012-03-14","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.24","","","","2"
"2012-03-21","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.24","","","","2"
"2012-03-28","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.24","","","","2"
"2012-04-04","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.44","","","","2"
"2012-04-11","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.44","","","","2"
"2012-04-18","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.44","","","","2"
"2012-04-25","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.44","","","","2"
"2012-05-02","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.44","","","","2"
"2012-05-09","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.44","","","","2"
"2012-05-16","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.44","","","","2"
"2012-05-23","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.44","","","","2"
"2012-05-30","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.34","","","","2"
"2012-06-06","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.24","","","","2"
"2012-06-13","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.24","","","","2"
"2012-06-20","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.24","","","","2"
"2012-06-27","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.24","","","","2"
"2012-07-04","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.24","","","","2"
"2012-07-11","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.24","","","","2"
"2012-07-18","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.24","","","","2"
"2012-07-25","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.24","","","","2"
"2012-08-01","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.24","","","","2"
"2012-08-08","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.24","","","","2"
"2012-08-15","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.24","","","","2"
"2012-08-22","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.24","","","","2"
"2012-08-29","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.24","","","","2"
"2012-09-05","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.24","","","","2"
"2012-09-12","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.24","","","","2"
"2012-09-19","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.24","","","","2"
"2012-09-26","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.24","","","","2"
"2012-10-03","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.24","","","","2"
"2012-10-10","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.24","","","","2"
"2012-10-17","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.24","","","","2"
"2012-10-24","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.24","","","","2"
"2012-10-31","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.24","","","","2"
"2012-11-07","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.24","","","","2"
"2012-11-14","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.24","","","","2"
"2012-11-21","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.24","","","","2"
"2012-11-28","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.24","","","","2"
"2012-12-05","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.24","","","","2"
"2012-12-12","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.24","","","","2"
"2012-12-19","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.24","","","","2"
"2012-12-26","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.24","","","","2"
"2013-01-02","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.24","","","","2"
"2013-01-09","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.24","","","","2"
"2013-01-16","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.24","","","","2"
"2013-01-23","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.24","","","","2"
"2013-01-30","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.24","","","","2"
"2013-02-06","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.24","","","","2"
"2013-02-13","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.24","","","","2"
"2013-02-20","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.24","","","","2"
"2013-02-27","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.24","","","","2"
"2013-03-06","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.24","","","","2"
"2013-03-13","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.14","","","","2"
"2013-03-20","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.14","","","","2"
"2013-03-27","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.14","","","","2"
"2013-04-03","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.14","","","","2"
"2013-04-10","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.14","","","","2"
"2013-04-17","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.14","","","","2"
"2013-04-24","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.14","","","","2"
"2013-05-01","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.14","","","","2"
"2013-05-08","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.14","","","","2"
"2013-05-15","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.14","","","","2"
"2013-05-22","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.14","","","","2"
"2013-05-29","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.14","","","","2"
"2013-06-05","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.14","","","","2"
"2013-06-12","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.14","","","","2"
"2013-06-19","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.14","","","","2"
"2013-06-26","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.14","","","","2"
"2013-07-03","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.14","","","","2"
"2013-07-10","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.14","","","","2"
"2013-07-17","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.14","","","","2"
"2013-07-24","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.14","","","","2"
"2013-07-31","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.14","","","","2"
"2013-08-07","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.14","","","","2"
"2013-08-14","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.14","","","","2"
"2013-08-21","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.14","","","","2"
"2013-08-28","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.34","","","","2"
"2013-09-04","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.34","","","","2"
"2013-09-11","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.34","","","","2"
"2013-09-18","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.34","","","","2"
"2013-09-25","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.34","","","","2"
"2013-10-02","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.34","","","","2"
"2013-10-09","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.34","","","","2"
"2013-10-16","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.34","","","","2"
"2013-10-23","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.34","","","","2"
"2013-10-30","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.34","","","","2"
"2013-11-06","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.34","","","","2"
"2013-11-13","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.34","","","","2"
"2013-11-20","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.34","","","","2"
"2013-11-27","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.34","","","","2"
"2013-12-04","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.34","","","","2"
"2013-12-11","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.34","","","","2"
"2013-12-18","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.34","","","","2"
"2013-12-25","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.34","","","","2"
"2014-01-01","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.34","","","","2"
"2014-01-08","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.34","","","","2"
"2014-01-15","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.34","","","","2"
"2014-01-22","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.24","","","","2"
"2014-01-29","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.24","","","","2"
"2014-02-05","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.24","","","","2"
"2014-02-12","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.24","","","","2"
"2014-02-19","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.24","","","","2"
"2014-02-26","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","5.24","","","","2"
"2014-03-05","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.99","","","","2"
"2014-03-12","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.99","","","","2"
"2014-03-19","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.99","","","","2"
"2014-03-26","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.99","","","","2"
"2014-04-02","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.99","","","","2"
"2014-04-09","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.79","","","","2"
"2014-04-16","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.79","","","","2"
"2014-04-23","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.79","","","","2"
"2014-04-30","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.79","","","","2"
"2014-05-07","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.79","","","","2"
"2014-05-14","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.79","","","","2"
"2014-05-21","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.79","","","","2"
"2014-05-28","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.79","","","","2"
"2014-06-04","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.79","","","","2"
"2014-06-11","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.79","","","","2"
"2014-06-18","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.79","","","","2"
"2014-06-25","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.79","","","","2"
"2014-07-02","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.79","","","","2"
"2014-07-09","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.79","","","","2"
"2014-07-16","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.79","","","","2"
"2014-07-23","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.79","","","","2"
"2014-07-30","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.79","","","","2"
"2014-08-06","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.79","","","","2"
"2014-08-13","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.79","","","","2"
"2014-08-20","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.79","","","","2"
"2014-08-27","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.79","","","","2"
"2014-09-03","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.79","","","","2"
"2014-09-10","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.79","","","","2"
"2014-09-17","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.79","","","","2"
"2014-09-24","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.79","","","","2"
"2014-10-01","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.79","","","","2"
"2014-10-08","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.79","","","","2"
"2014-10-15","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.79","","","","2"
"2014-10-22","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.79","","","","2"
"2014-10-29","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.79","","","","2"
"2014-11-05","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.79","","","","2"
"2014-11-12","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.79","","","","2"
"2014-11-19","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.79","","","","2"
"2014-11-26","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.79","","","","2"
"2014-12-03","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.79","","","","2"
"2014-12-10","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.79","","","","2"
"2014-12-17","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.79","","","","2"
"2014-12-24","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.79","","","","2"
"2014-12-31","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.79","","","","2"
"2015-01-07","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.79","","","","2"
"2015-01-14","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.79","","","","2"
"2015-01-21","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.79","","","","2"
"2015-01-28","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.79","","","","2"
"2015-02-04","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.79","","","","2"
"2015-02-11","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.79","","","","2"
"2015-02-18","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.79","","","","2"
"2015-02-25","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.74","","","","2"
"2015-03-04","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.74","","","","2"
"2015-03-11","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.74","","","","2"
"2015-03-18","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.74","","","","2"
"2015-03-25","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.74","","","","2"
"2015-04-01","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.74","","","","2"
"2015-04-08","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2015-04-15","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2015-04-22","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2015-04-29","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2015-05-06","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2015-05-13","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2015-05-20","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2015-05-27","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2015-06-03","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2015-06-10","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2015-06-17","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2015-06-24","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2015-07-01","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2015-07-08","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2015-07-15","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2015-07-22","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2015-07-29","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2015-08-05","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2015-08-12","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2015-08-19","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2015-08-26","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2015-09-02","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2015-09-09","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2015-09-16","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2015-09-23","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2015-09-30","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2015-10-07","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2015-10-14","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2015-10-21","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2015-10-28","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2015-11-04","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2015-11-11","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2015-11-18","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2015-11-25","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2015-12-02","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2015-12-09","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2015-12-16","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2015-12-23","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2015-12-30","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2016-01-06","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2016-01-13","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
"2016-01-20","Canada","2016A000011124","Chartered bank - conventional mortgage: 5 year","Percent","239","units","0","v80691335","1.35","4.64","","","","2"
