"REF_DATE","GEO","DGUID","Sector","Seasonal adjustment","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2006-04","Ontario","2016A000235","Federal government public administration excluding military","Unadjusted","Dollars","81","thousands","3","v1996652","7.19.1","696328","","","","0"
"2006-05","Ontario","2016A000235","Federal government public administration excluding military","Unadjusted","Dollars","81","thousands","3","v1996652","7.19.1","719588","","","","0"
"2006-06","Ontario","2016A000235","Federal government public administration excluding military","Unadjusted","Dollars","81","thousands","3","v1996652","7.19.1","713449","","","","0"
"2006-07","Ontario","2016A000235","Federal government public administration excluding military","Unadjusted","Dollars","81","thousands","3","v1996652","7.19.1","697687","","","","0"
"2006-08","Ontario","2016A000235","Federal government public administration excluding military","Unadjusted","Dollars","81","thousands","3","v1996652","7.19.1","704206","","","","0"
"2006-09","Ontario","2016A000235","Federal government public administration excluding military","Unadjusted","Dollars","81","thousands","3","v1996652","7.19.1","724928","","","","0"
"2006-10","Ontario","2016A000235","Federal government public administration excluding military","Unadjusted","Dollars","81","thousands","3","v1996652","7.19.1","691980","","","","0"
"2006-11","Ontario","2016A000235","Federal government public administration excluding military","Unadjusted","Dollars","81","thousands","3","v1996652","7.19.1","704952","","","","0"
"2006-12","Ontario","2016A000235","Federal government public administration excluding military","Unadjusted","Dollars","81","thousands","3","v1996652","7.19.1","702442","","","","0"
"2007-01","Ontario","2016A000235","Federal government public administration excluding military","Unadjusted","Dollars","81","thousands","3","v1996652","7.19.1","713187","","","","0"
"2007-02","Ontario","2016A000235","Federal government public administration excluding military","Unadjusted","Dollars","81","thousands","3","v1996652","7.19.1","718764","","","","0"
"2007-03","Ontario","2016A000235","Federal government public administration excluding military","Unadjusted","Dollars","81","thousands","3","v1996652","7.19.1","726734","","","","0"
"2007-04","Ontario","2016A000235","Federal government public administration excluding military","Unadjusted","Dollars","81","thousands","3","v1996652","7.19.1","718608","","","","0"
"2007-05","Ontario","2016A000235","Federal government public administration excluding military","Unadjusted","Dollars","81","thousands","3","v1996652","7.19.1","751538","","","","0"
"2007-06","Ontario","2016A000235","Federal government public administration excluding military","Unadjusted","Dollars","81","thousands","3","v1996652","7.19.1","735385","","","","0"
"2007-07","Ontario","2016A000235","Federal government public administration excluding military","Unadjusted","Dollars","81","thousands","3","v1996652","7.19.1","742671","","","","0"
"2007-08","Ontario","2016A000235","Federal government public administration excluding military","Unadjusted","Dollars","81","thousands","3","v1996652","7.19.1","735829","","","","0"
"2007-09","Ontario","2016A000235","Federal government public administration excluding military","Unadjusted","Dollars","81","thousands","3","v1996652","7.19.1","732051","","","","0"
"2007-10","Ontario","2016A000235","Federal government public administration excluding military","Unadjusted","Dollars","81","thousands","3","v1996652","7.19.1","744864","","","","0"
"2007-11","Ontario","2016A000235","Federal government public administration excluding military","Unadjusted","Dollars","81","thousands","3","v1996652","7.19.1","745528","","","","0"
"2007-12","Ontario","2016A000235","Federal government public administration excluding military","Unadjusted","Dollars","81","thousands","3","v1996652","7.19.1","749859","","","","0"
"2008-01","Ontario","2016A000235","Federal government public administration excluding military","Unadjusted","Dollars","81","thousands","3","v1996652","7.19.1","741257","","","","0"
"2008-02","Ontario","2016A000235","Federal government public administration excluding military","Unadjusted","Dollars","81","thousands","3","v1996652","7.19.1","755124","","","","0"
"2008-03","Ontario","2016A000235","Federal government public administration excluding military","Unadjusted","Dollars","81","thousands","3","v1996652","7.19.1","770460","","","","0"
"2008-04","Ontario","2016A000235","Federal government public administration excluding military","Unadjusted","Dollars","81","thousands","3","v1996652","7.19.1","781522","","","","0"
"2008-05","Ontario","2016A000235","Federal government public administration excluding military","Unadjusted","Dollars","81","thousands","3","v1996652","7.19.1","783899","","","","0"
"2008-06","Ontario","2016A000235","Federal government public administration excluding military","Unadjusted","Dollars","81","thousands","3","v1996652","7.19.1","792820","","","","0"
"2008-07","Ontario","2016A000235","Federal government public administration excluding military","Unadjusted","Dollars","81","thousands","3","v1996652","7.19.1","794424","","","","0"
"2008-08","Ontario","2016A000235","Federal government public administration excluding military","Unadjusted","Dollars","81","thousands","3","v1996652","7.19.1","798166","","","","0"
"2008-09","Ontario","2016A000235","Federal government public administration excluding military","Unadjusted","Dollars","81","thousands","3","v1996652","7.19.1","782341","","","","0"
"2008-10","Ontario","2016A000235","Federal government public administration excluding military","Unadjusted","Dollars","81","thousands","3","v1996652","7.19.1","798940","","","","0"
"2008-11","Ontario","2016A000235","Federal government public administration excluding military","Unadjusted","Dollars","81","thousands","3","v1996652","7.19.1","796922","","","","0"
"2008-12","Ontario","2016A000235","Federal government public administration excluding military","Unadjusted","Dollars","81","thousands","3","v1996652","7.19.1","814922","","","","0"
"2009-01","Ontario","2016A000235","Federal government public administration excluding military","Unadjusted","Dollars","81","thousands","3","v1996652","7.19.1","797246","","","","0"
"2009-02","Ontario","2016A000235","Federal government public administration excluding military","Unadjusted","Dollars","81","thousands","3","v1996652","7.19.1","814528","","","","0"
"2009-03","Ontario","2016A000235","Federal government public administration excluding military","Unadjusted","Dollars","81","thousands","3","v1996652","7.19.1","905003","","","","0"
"2009-04","Ontario","2016A000235","Federal government public administration excluding military","Unadjusted","Dollars","81","thousands","3","v1996652","7.19.1","864654","","","","0"
"2009-05","Ontario","2016A000235","Federal government public administration excluding military","Unadjusted","Dollars","81","thousands","3","v1996652","7.19.1","1019249","","","","0"
"2009-06","Ontario","2016A000235","Federal government public administration excluding military","Unadjusted","Dollars","81","thousands","3","v1996652","7.19.1","866209","","","","0"
"2009-07","Ontario","2016A000235","Federal government public administration excluding military","Unadjusted","Dollars","81","thousands","3","v1996652","7.19.1","862760","","","","0"
"2009-08","Ontario","2016A000235","Federal government public administration excluding military","Unadjusted","Dollars","81","thousands","3","v1996652","7.19.1","917107","","","","0"
